#,name,asof,volume,close_usd,sector_level1,sector_level2,mktcap_usd
3229,Amazon Com,2012-02-06,106232900,9.157,CONSUMER CYCLICALS,Retailers,96148500000
3230,Amazon Com,2012-02-07,102088980,9.2094989999999992,CONSUMER CYCLICALS,Retailers,96699744750
3231,Amazon Com,2012-02-08,109548440,9.2739999999999991,CONSUMER CYCLICALS,Retailers,97377000000
3232,Amazon Com,2012-02-09,143799840,9.2490000000000006,CONSUMER CYCLICALS,Retailers,97114500000
3233,Amazon Com,2012-02-10,115969620,9.2769999999999992,CONSUMER CYCLICALS,Retailers,97408500000
3234,Amazon Com,2012-02-13,121471260,9.5794999999999995,CONSUMER CYCLICALS,Retailers,100584750000
3235,Amazon Com,2012-02-14,190690860,9.5649999999999995,CONSUMER CYCLICALS,Retailers,100432494750
3236,Amazon Com,2012-02-15,156041180,9.2234999999999996,CONSUMER CYCLICALS,Retailers,96846744750
3237,Amazon Com,2012-02-16,251309380,8.9964999999999993,CONSUMER CYCLICALS,Retailers,94463250000
3238,Amazon Com,2012-02-17,148371260,9.125,CONSUMER CYCLICALS,Retailers,95812500000
3239,Amazon Com,2012-02-20,0,9.125,CONSUMER CYCLICALS,Retailers,95812500000
3240,Amazon Com,2012-02-21,135179220,9.1129999999999995,CONSUMER CYCLICALS,Retailers,95686500000
3241,Amazon Com,2012-02-22,115728520,9.0289999999999999,CONSUMER CYCLICALS,Retailers,94804494750
3242,Amazon Com,2012-02-23,103149300,8.9444999999999997,CONSUMER CYCLICALS,Retailers,93917250000
3243,Amazon Com,2012-02-24,73383300,8.9564990000000009,CONSUMER CYCLICALS,Retailers,94043244750
3244,Amazon Com,2012-02-27,74158840,8.9265000000000008,CONSUMER CYCLICALS,Retailers,93728250000
3245,Amazon Com,2012-02-28,115298120,9.19,CONSUMER CYCLICALS,Retailers,96494994750
3246,Amazon Com,2012-02-29,106050160,8.9845000000000006,CONSUMER CYCLICALS,Retailers,94337244750
3247,Amazon Com,2012-03-01,98768440,9.0020000000000007,CONSUMER CYCLICALS,Retailers,94521000000
3248,Amazon Com,2012-03-02,73160180,8.9649999999999999,CONSUMER CYCLICALS,Retailers,94132494750
3249,Amazon Com,2012-03-05,93685080,9.0129999999999999,CONSUMER CYCLICALS,Retailers,94636500000
3250,Amazon Com,2012-03-06,112281640,9.0545000000000009,CONSUMER CYCLICALS,Retailers,95072250000
3251,Amazon Com,2012-03-07,99038520,9.1884999999999994,CONSUMER CYCLICALS,Retailers,96479244750
3252,Amazon Com,2012-03-08,84471720,9.3819999999999997,CONSUMER CYCLICALS,Retailers,98511000000
3253,Amazon Com,2012-03-09,90211100,9.2159999999999993,CONSUMER CYCLICALS,Retailers,96768000000
3254,Amazon Com,2012-03-12,51760040,9.1694999999999993,CONSUMER CYCLICALS,Retailers,96279750000
3255,Amazon Com,2012-03-13,88085940,9.2294999999999998,CONSUMER CYCLICALS,Retailers,96909750000
3256,Amazon Com,2012-03-14,73994680,9.1129999999999995,CONSUMER CYCLICALS,Retailers,95686500000
3257,Amazon Com,2012-03-15,83212340,9.2215000000000007,CONSUMER CYCLICALS,Retailers,96825750000
3258,Amazon Com,2012-03-16,98696400,9.2524999999999995,CONSUMER CYCLICALS,Retailers,97151244750
3259,Amazon Com,2012-03-19,78080380,9.2759999999999998,CONSUMER CYCLICALS,Retailers,97397994750
3260,Amazon Com,2012-03-20,183346100,9.6165000000000003,CONSUMER CYCLICALS,Retailers,100973244750
3261,Amazon Com,2012-03-21,84309920,9.5864999999999991,CONSUMER CYCLICALS,Retailers,100658250000
3262,Amazon Com,2012-03-22,74805580,9.6199999999999992,CONSUMER CYCLICALS,Retailers,101010000000
3263,Amazon Com,2012-03-23,119681880,9.7520000000000007,CONSUMER CYCLICALS,Retailers,102396000000
3264,Amazon Com,2012-03-26,152413840,10.1435,CONSUMER CYCLICALS,Retailers,106506750000
3265,Amazon Com,2012-03-27,192014620,10.271998999999999,CONSUMER CYCLICALS,Retailers,107855994750
3266,Amazon Com,2012-03-28,124924680,10.058,CONSUMER CYCLICALS,Retailers,105608994750
3267,Amazon Com,2012-03-29,114230480,10.230499999999999,CONSUMER CYCLICALS,Retailers,107420244750
3268,Amazon Com,2012-03-30,88819840,10.125500000000001,CONSUMER CYCLICALS,Retailers,106317750000
3269,Amazon Com,2012-04-02,128614540,9.9024999999999999,CONSUMER CYCLICALS,Retailers,103976244750
3270,Amazon Com,2012-04-03,100021340,9.9830000000000005,CONSUMER CYCLICALS,Retailers,104821494750
3271,Amazon Com,2012-04-04,109189620,9.6995000000000005,CONSUMER CYCLICALS,Retailers,101844750000
3272,Amazon Com,2012-04-05,64355540,9.7195,CONSUMER CYCLICALS,Retailers,102054750000
3273,Amazon Com,2012-04-06,0,9.7195,CONSUMER CYCLICALS,Retailers,102054750000
3274,Amazon Com,2012-04-09,62737560,9.5935000000000006,CONSUMER CYCLICALS,Retailers,100731750000
3275,Amazon Com,2012-04-10,89109760,9.3490000000000002,CONSUMER CYCLICALS,Retailers,98164500000
3276,Amazon Com,2012-04-11,86764300,9.3984989999999993,CONSUMER CYCLICALS,Retailers,98684244750
3277,Amazon Com,2012-04-12,80205060,9.5344999999999995,CONSUMER CYCLICALS,Retailers,100112244750
3278,Amazon Com,2012-04-13,68644060,9.423,CONSUMER CYCLICALS,Retailers,98941500000
3279,Amazon Com,2012-04-16,80885420,9.2750000000000004,CONSUMER CYCLICALS,Retailers,97387500000
3280,Amazon Com,2012-04-17,56589200,9.4194999999999993,CONSUMER CYCLICALS,Retailers,98904750000
3281,Amazon Com,2012-04-18,80061900,9.5534999999999997,CONSUMER CYCLICALS,Retailers,100311750000
3282,Amazon Com,2012-04-19,80060740,9.5549999999999997,CONSUMER CYCLICALS,Retailers,100327500000
3283,Amazon Com,2012-04-20,64874900,9.4990000000000006,CONSUMER CYCLICALS,Retailers,99739500000
3284,Amazon Com,2012-04-23,69627120,9.4120000000000008,CONSUMER CYCLICALS,Retailers,98826000000
3285,Amazon Com,2012-04-24,67637000,9.5165000000000006,CONSUMER CYCLICALS,Retailers,99923244750
3286,Amazon Com,2012-04-25,79168260,9.7210000000000001,CONSUMER CYCLICALS,Retailers,102070500000
3287,Amazon Com,2012-04-26,204679540,9.7995000000000001,CONSUMER CYCLICALS,Retailers,102894750000
3288,Amazon Com,2012-04-27,442246580,11.342499999999999,CONSUMER CYCLICALS,Retailers,119096250000
3289,Amazon Com,2012-04-30,195330240,11.595000000000001,CONSUMER CYCLICALS,Retailers,121747500000
3290,Amazon Com,2012-05-01,135144300,11.502000000000001,CONSUMER CYCLICALS,Retailers,120771000000
3291,Amazon Com,2012-05-02,91879380,11.512499999999999,CONSUMER CYCLICALS,Retailers,120881250000
3292,Amazon Com,2012-05-03,81157180,11.4725,CONSUMER CYCLICALS,Retailers,120461250000
3293,Amazon Com,2012-05-04,91757820,11.1995,CONSUMER CYCLICALS,Retailers,117594750000
3294,Amazon Com,2012-05-07,66284520,11.257999999999999,CONSUMER CYCLICALS,Retailers,118208994750
3295,Amazon Com,2012-05-08,90460860,11.195,CONSUMER CYCLICALS,Retailers,117547500000
3296,Amazon Com,2012-05-09,74268620,11.148999999999999,CONSUMER CYCLICALS,Retailers,117064500000
3297,Amazon Com,2012-05-10,92967120,11.334498999999999,CONSUMER CYCLICALS,Retailers,119012244750
3298,Amazon Com,2012-05-11,83910780,11.384,CONSUMER CYCLICALS,Retailers,119532000000
3299,Amazon Com,2012-05-14,61935880,11.1465,CONSUMER CYCLICALS,Retailers,117038250000
3300,Amazon Com,2012-05-15,114337120,11.2195,CONSUMER CYCLICALS,Retailers,117804750000
3301,Amazon Com,2012-05-16,105239060,11.202999999999999,CONSUMER CYCLICALS,Retailers,117631500000
3302,Amazon Com,2012-05-17,90158200,10.917999999999999,CONSUMER CYCLICALS,Retailers,114638994750
3303,Amazon Com,2012-05-18,104670400,10.692500000000001,CONSUMER CYCLICALS,Retailers,112271250000
3304,Amazon Com,2012-05-21,71601920,10.9055,CONSUMER CYCLICALS,Retailers,114507744750
3305,Amazon Com,2012-05-22,74676880,10.766500000000001,CONSUMER CYCLICALS,Retailers,113048244750
3306,Amazon Com,2012-05-23,84875480,10.864000000000001,CONSUMER CYCLICALS,Retailers,114072000000
3307,Amazon Com,2012-05-24,62829920,10.762,CONSUMER CYCLICALS,Retailers,113001000000
3308,Amazon Com,2012-05-25,43427280,10.644500000000001,CONSUMER CYCLICALS,Retailers,111767250000
3309,Amazon Com,2012-05-28,0,10.644500000000001,CONSUMER CYCLICALS,Retailers,111767250000
3310,Amazon Com,2012-05-29,53918760,10.737500000000001,CONSUMER CYCLICALS,Retailers,112743750000
3311,Amazon Com,2012-05-30,81708280,10.461499999999999,CONSUMER CYCLICALS,Retailers,109845750000
3312,Amazon Com,2012-05-31,98898440,10.645498999999999,CONSUMER CYCLICALS,Retailers,111777744750
3313,Amazon Com,2012-06-01,79073820,10.411,CONSUMER CYCLICALS,Retailers,109315494750
3314,Amazon Com,2012-06-04,86046800,10.7285,CONSUMER CYCLICALS,Retailers,112649250000
3315,Amazon Com,2012-06-05,70928820,10.660500000000001,CONSUMER CYCLICALS,Retailers,111935250000
3316,Amazon Com,2012-06-06,54301080,10.882,CONSUMER CYCLICALS,Retailers,114261000000
3317,Amazon Com,2012-06-07,70108320,10.94,CONSUMER CYCLICALS,Retailers,114869994750
3318,Amazon Com,2012-06-08,57538080,10.923999999999999,CONSUMER CYCLICALS,Retailers,114702000000
3319,Amazon Com,2012-06-11,74981700,10.824999999999999,CONSUMER CYCLICALS,Retailers,113662500000
3320,Amazon Com,2012-06-12,56675300,10.821,CONSUMER CYCLICALS,Retailers,113620500000
3321,Amazon Com,2012-06-13,46525080,10.736499999999999,CONSUMER CYCLICALS,Retailers,112733250000
3322,Amazon Com,2012-06-14,61219460,10.7225,CONSUMER CYCLICALS,Retailers,112586250000
3323,Amazon Com,2012-06-15,75760100,10.9175,CONSUMER CYCLICALS,Retailers,114633750000
3324,Amazon Com,2012-06-18,67428920,11.132999999999999,CONSUMER CYCLICALS,Retailers,116896494750
3325,Amazon Com,2012-06-19,54336380,11.201499999999999,CONSUMER CYCLICALS,Retailers,117615750000
3326,Amazon Com,2012-06-20,48915480,11.151,CONSUMER CYCLICALS,Retailers,117085494750
3327,Amazon Com,2012-06-21,56862600,11.02875,CONSUMER CYCLICALS,Retailers,115801875000
3328,Amazon Com,2012-06-22,43761260,11.108000000000001,CONSUMER CYCLICALS,Retailers,116633994750
3329,Amazon Com,2012-06-25,47645300,11.003500000000001,CONSUMER CYCLICALS,Retailers,115536750000
3330,Amazon Com,2012-06-26,75100680,11.2805,CONSUMER CYCLICALS,Retailers,118445244750
3331,Amazon Com,2012-06-27,55991600,11.281000000000001,CONSUMER CYCLICALS,Retailers,118450500000
3332,Amazon Com,2012-06-28,59906760,11.0655,CONSUMER CYCLICALS,Retailers,116187750000
3333,Amazon Com,2012-06-29,72311440,11.4175,CONSUMER CYCLICALS,Retailers,119883750000
3334,Amazon Com,2012-07-02,46392720,11.465999999999999,CONSUMER CYCLICALS,Retailers,120393000000
3335,Amazon Com,2012-07-03,26719040,11.4765,CONSUMER CYCLICALS,Retailers,120503250000
3336,Amazon Com,2012-07-04,0,11.4765,CONSUMER CYCLICALS,Retailers,120503250000
3337,Amazon Com,2012-07-05,53672200,11.353,CONSUMER CYCLICALS,Retailers,119206500000
3338,Amazon Com,2012-07-06,64064600,11.2525,CONSUMER CYCLICALS,Retailers,118151244750
3339,Amazon Com,2012-07-09,38439580,11.2525,CONSUMER CYCLICALS,Retailers,118151244750
3340,Amazon Com,2012-07-10,59662180,10.975,CONSUMER CYCLICALS,Retailers,115237500000
3341,Amazon Com,2012-07-11,54696960,10.9185,CONSUMER CYCLICALS,Retailers,114644250000
3342,Amazon Com,2012-07-12,52342800,10.768000000000001,CONSUMER CYCLICALS,Retailers,113063994750
3343,Amazon Com,2012-07-13,44446580,10.919499999999999,CONSUMER CYCLICALS,Retailers,114654750000
3344,Amazon Com,2012-07-16,40086900,10.8005,CONSUMER CYCLICALS,Retailers,113405250000
3345,Amazon Com,2012-07-17,39745340,10.846500000000001,CONSUMER CYCLICALS,Retailers,113888250000
3346,Amazon Com,2012-07-18,41946380,10.8735,CONSUMER CYCLICALS,Retailers,114171744750
3347,Amazon Com,2012-07-19,109027040,11.3085,CONSUMER CYCLICALS,Retailers,118739250000
3348,Amazon Com,2012-07-20,83417660,11.4145,CONSUMER CYCLICALS,Retailers,119852250000
3349,Amazon Com,2012-07-23,110338120,11.3005,CONSUMER CYCLICALS,Retailers,118655250000
3350,Amazon Com,2012-07-24,100341960,11.151999999999999,CONSUMER CYCLICALS,Retailers,117096000000
3351,Amazon Com,2012-07-25,72962540,10.852499999999999,CONSUMER CYCLICALS,Retailers,113951244750
3352,Amazon Com,2012-07-26,138746720,11.000500000000001,CONSUMER CYCLICALS,Retailers,115505250000
3353,Amazon Com,2012-07-27,226310480,11.866,CONSUMER CYCLICALS,Retailers,124593000000
3354,Amazon Com,2012-07-30,74727300,11.804500000000001,CONSUMER CYCLICALS,Retailers,123947250000
3355,Amazon Com,2012-07-31,69117360,11.664999999999999,CONSUMER CYCLICALS,Retailers,122482494750
3356,Amazon Com,2012-08-01,50876860,11.6045,CONSUMER CYCLICALS,Retailers,121847250000
3357,Amazon Com,2012-08-02,60966620,11.5405,CONSUMER CYCLICALS,Retailers,121175250000
3358,Amazon Com,2012-08-03,56510280,11.7485,CONSUMER CYCLICALS,Retailers,123359244750
3359,Amazon Com,2012-08-06,36873720,11.6995,CONSUMER CYCLICALS,Retailers,122844750000
3360,Amazon Com,2012-08-07,41168560,11.827999999999999,CONSUMER CYCLICALS,Retailers,124194000000
3361,Amazon Com,2012-08-08,30684560,11.718999999999999,CONSUMER CYCLICALS,Retailers,123049494750
3362,Amazon Com,2012-08-09,30971040,11.702999999999999,CONSUMER CYCLICALS,Retailers,122881500000
3363,Amazon Com,2012-08-10,37050060,11.637499999999999,CONSUMER CYCLICALS,Retailers,122193750000
3364,Amazon Com,2012-08-13,39948420,11.622,CONSUMER CYCLICALS,Retailers,122030994750
3365,Amazon Com,2012-08-14,55019960,11.6595,CONSUMER CYCLICALS,Retailers,122424744750
3366,Amazon Com,2012-08-15,65336380,11.871,CONSUMER CYCLICALS,Retailers,124645500000
3367,Amazon Com,2012-08-16,86254220,12.077500000000001,CONSUMER CYCLICALS,Retailers,126813744750
3368,Amazon Com,2012-08-17,61718000,12.0585,CONSUMER CYCLICALS,Retailers,126614250000
3369,Amazon Com,2012-08-20,37799840,12.0175,CONSUMER CYCLICALS,Retailers,126183750000
3370,Amazon Com,2012-08-21,51438220,11.9725,CONSUMER CYCLICALS,Retailers,125711250000
3371,Amazon Com,2012-08-22,49477720,12.154999999999999,CONSUMER CYCLICALS,Retailers,127627500000
3372,Amazon Com,2012-08-23,49088900,12.059900000000001,CONSUMER CYCLICALS,Retailers,126628950000
3373,Amazon Com,2012-08-24,73987940,12.287000000000001,CONSUMER CYCLICALS,Retailers,129013500000
3374,Amazon Com,2012-08-27,58593520,12.196,CONSUMER CYCLICALS,Retailers,128058000000
3375,Amazon Com,2012-08-28,54938240,12.3055,CONSUMER CYCLICALS,Retailers,129207744750
3376,Amazon Com,2012-08-29,35477980,12.356,CONSUMER CYCLICALS,Retailers,129738000000
3377,Amazon Com,2012-08-30,72959520,12.311,CONSUMER CYCLICALS,Retailers,129265494750
3378,Amazon Com,2012-08-31,66949160,12.413500000000001,CONSUMER CYCLICALS,Retailers,130341744750
3379,Amazon Com,2012-09-03,0,12.413500000000001,CONSUMER CYCLICALS,Retailers,130341744750
3380,Amazon Com,2012-09-04,79081320,12.393999000000001,CONSUMER CYCLICALS,Retailers,130136994750
3381,Amazon Com,2012-09-05,53071520,12.311,CONSUMER CYCLICALS,Retailers,129265494750
3382,Amazon Com,2012-09-06,107267340,12.569000000000001,CONSUMER CYCLICALS,Retailers,131974494750
3383,Amazon Com,2012-09-07,100617500,12.956994999999999,CONSUMER CYCLICALS,Retailers,136048447500
3384,Amazon Com,2012-09-10,51350420,12.854493,CONSUMER CYCLICALS,Retailers,134972171250
3385,Amazon Com,2012-09-11,50527900,12.7835,CONSUMER CYCLICALS,Retailers,134226750000
3386,Amazon Com,2012-09-12,45494300,12.781499999999999,CONSUMER CYCLICALS,Retailers,134205744750
3387,Amazon Com,2012-09-13,70529540,13.012,CONSUMER CYCLICALS,Retailers,136626000000
3388,Amazon Com,2012-09-14,73331660,13.063489000000001,CONSUMER CYCLICALS,Retailers,137166634500
3389,Amazon Com,2012-09-17,46124300,12.9,CONSUMER CYCLICALS,Retailers,135450000000
3390,Amazon Com,2012-09-18,44322960,12.9375,CONSUMER CYCLICALS,Retailers,135843750000
3391,Amazon Com,2012-09-19,52744280,13.083997,CONSUMER CYCLICALS,Retailers,137381968500
3392,Amazon Com,2012-09-20,58282880,13.040490999999999,CONSUMER CYCLICALS,Retailers,136925155500
3393,Amazon Com,2012-09-21,121206960,12.873499000000001,CONSUMER CYCLICALS,Retailers,135171739500
3394,Amazon Com,2012-09-24,54200800,12.74025,CONSUMER CYCLICALS,Retailers,133772625000
3395,Amazon Com,2012-09-25,88119460,12.622999999999999,CONSUMER CYCLICALS,Retailers,132541500000
3396,Amazon Com,2012-09-26,58420840,12.483499999999999,CONSUMER CYCLICALS,Retailers,131076750000
3397,Amazon Com,2012-09-27,67954780,12.829492999999999,CONSUMER CYCLICALS,Retailers,134709671250
3398,Amazon Com,2012-09-28,49134200,12.715999999999999,CONSUMER CYCLICALS,Retailers,133518000000
3399,Amazon Com,2012-10-01,51624040,12.6005,CONSUMER CYCLICALS,Retailers,132305250000
3400,Amazon Com,2012-10-02,43915340,12.53,CONSUMER CYCLICALS,Retailers,131565000000
3401,Amazon Com,2012-10-03,54930320,12.795999999999999,CONSUMER CYCLICALS,Retailers,134358000000
3402,Amazon Com,2012-10-04,54217040,13.023498999999999,CONSUMER CYCLICALS,Retailers,136746739500
3403,Amazon Com,2012-10-05,56145960,12.925489000000001,CONSUMER CYCLICALS,Retailers,135717629250
3404,Amazon Com,2012-10-08,35251780,12.952991000000001,CONSUMER CYCLICALS,Retailers,136006405500
3405,Amazon Com,2012-10-09,69943640,12.548,CONSUMER CYCLICALS,Retailers,131754000000
3406,Amazon Com,2012-10-10,79000160,12.249499999999999,CONSUMER CYCLICALS,Retailers,128619750000
3407,Amazon Com,2012-10-11,68959660,12.210998999999999,CONSUMER CYCLICALS,Retailers,128215494750
3408,Amazon Com,2012-10-12,44074020,12.118,CONSUMER CYCLICALS,Retailers,127238994750
3409,Amazon Com,2012-10-15,59200980,12.209,CONSUMER CYCLICALS,Retailers,128194500000
3410,Amazon Com,2012-10-16,44082860,12.196999999999999,CONSUMER CYCLICALS,Retailers,128068494750
3411,Amazon Com,2012-10-17,66060360,12.374499999999999,CONSUMER CYCLICALS,Retailers,129932250000
3412,Amazon Com,2012-10-18,106118840,12.2425,CONSUMER CYCLICALS,Retailers,128546250000
3413,Amazon Com,2012-10-19,87939380,12,CONSUMER CYCLICALS,Retailers,126000000000
3414,Amazon Com,2012-10-22,89998760,11.689,CONSUMER CYCLICALS,Retailers,122734500000
3415,Amazon Com,2012-10-23,88639220,11.7155,CONSUMER CYCLICALS,Retailers,123012750000
3416,Amazon Com,2012-10-24,73593640,11.4245,CONSUMER CYCLICALS,Retailers,119957250000
3417,Amazon Com,2012-10-25,134824220,11.146000000000001,CONSUMER CYCLICALS,Retailers,117033000000
3418,Amazon Com,2012-10-26,227348140,11.912000000000001,CONSUMER CYCLICALS,Retailers,125076000000
3419,Amazon Com,2012-10-29,0,11.912000000000001,CONSUMER CYCLICALS,Retailers,125076000000
3420,Amazon Com,2012-10-30,0,11.912000000000001,CONSUMER CYCLICALS,Retailers,125076000000
3421,Amazon Com,2012-10-31,95957500,11.644655,CONSUMER CYCLICALS,Retailers,122268877500
3422,Amazon Com,2012-11-01,78119940,11.606999999999999,CONSUMER CYCLICALS,Retailers,121873500000
3423,Amazon Com,2012-11-02,67496940,11.621119999999999,CONSUMER CYCLICALS,Retailers,122021760000
3424,Amazon Com,2012-11-05,36924820,11.7165,CONSUMER CYCLICALS,Retailers,123023244750
3425,Amazon Com,2012-11-06,53286380,11.878,CONSUMER CYCLICALS,Retailers,124719000000
3426,Amazon Com,2012-11-07,72511400,11.60304,CONSUMER CYCLICALS,Retailers,121831920000
3427,Amazon Com,2012-11-08,59820680,11.3675,CONSUMER CYCLICALS,Retailers,119358750000
3428,Amazon Com,2012-11-09,61855340,11.3155,CONSUMER CYCLICALS,Retailers,118812750000
3429,Amazon Com,2012-11-12,42596100,11.323499999999999,CONSUMER CYCLICALS,Retailers,118896744750
3430,Amazon Com,2012-11-13,52595940,11.33,CONSUMER CYCLICALS,Retailers,118965000000
3431,Amazon Com,2012-11-14,60685680,11.147500000000001,CONSUMER CYCLICALS,Retailers,117048750000
3432,Amazon Com,2012-11-15,68092440,11.029949999999999,CONSUMER CYCLICALS,Retailers,115814475000
3433,Amazon Com,2012-11-16,87070700,11.2615,CONSUMER CYCLICALS,Retailers,118245750000
3434,Amazon Com,2012-11-19,71863420,11.4855,CONSUMER CYCLICALS,Retailers,120597750000
3435,Amazon Com,2012-11-20,55453060,11.689,CONSUMER CYCLICALS,Retailers,122734500000
3436,Amazon Com,2012-11-21,59189880,11.9015,CONSUMER CYCLICALS,Retailers,124965750000
3437,Amazon Com,2012-11-22,0,11.9015,CONSUMER CYCLICALS,Retailers,124965750000
3438,Amazon Com,2012-11-23,35534880,11.994,CONSUMER CYCLICALS,Retailers,125936994750
3439,Amazon Com,2012-11-26,83577900,12.180999999999999,CONSUMER CYCLICALS,Retailers,127900500000
3440,Amazon Com,2012-11-27,60969520,12.170085,CONSUMER CYCLICALS,Retailers,127785887250
3441,Amazon Com,2012-11-28,54897960,12.355499999999999,CONSUMER CYCLICALS,Retailers,129732744750
3442,Amazon Com,2012-11-29,106293980,12.563499999999999,CONSUMER CYCLICALS,Retailers,131916744750
3443,Amazon Com,2012-11-30,75952820,12.602499999999999,CONSUMER CYCLICALS,Retailers,132326244750
3444,Amazon Com,2012-12-03,59827860,12.516455000000001,CONSUMER CYCLICALS,Retailers,131422772250
3445,Amazon Com,2012-12-04,62337400,12.624404999999999,CONSUMER CYCLICALS,Retailers,132556252500
3446,Amazon Com,2012-12-05,57061740,12.698,CONSUMER CYCLICALS,Retailers,133329000000
3447,Amazon Com,2012-12-06,71156440,12.6685,CONSUMER CYCLICALS,Retailers,133019250000
3448,Amazon Com,2012-12-07,43409500,12.663404999999999,CONSUMER CYCLICALS,Retailers,132965752500
3449,Amazon Com,2012-12-10,70110140,12.388500000000001,CONSUMER CYCLICALS,Retailers,130079244750
3450,Amazon Com,2012-12-11,83718980,12.5345,CONSUMER CYCLICALS,Retailers,131612244750
3451,Amazon Com,2012-12-12,52562460,12.587999999999999,CONSUMER CYCLICALS,Retailers,132174000000
3452,Amazon Com,2012-12-13,49245700,12.5625,CONSUMER CYCLICALS,Retailers,131906250000
3453,Amazon Com,2012-12-14,50543760,12.459498999999999,CONSUMER CYCLICALS,Retailers,130824744750
3454,Amazon Com,2012-12-17,45545780,12.693,CONSUMER CYCLICALS,Retailers,133276494750
3455,Amazon Com,2012-12-18,99232180,13.019996000000001,CONSUMER CYCLICALS,Retailers,136709952750
3456,Amazon Com,2012-12-19,46034420,12.8995,CONSUMER CYCLICALS,Retailers,135444750000
3457,Amazon Com,2012-12-20,51707800,13.074999999999999,CONSUMER CYCLICALS,Retailers,137287500000
3458,Amazon Com,2012-12-21,94092040,12.845997000000001,CONSUMER CYCLICALS,Retailers,134882963250
3459,Amazon Com,2012-12-24,19728700,12.930994,CONSUMER CYCLICALS,Retailers,135775437000
3460,Amazon Com,2012-12-25,0,12.930994,CONSUMER CYCLICALS,Retailers,135775437000
3461,Amazon Com,2012-12-26,83071560,12.431570000000001,CONSUMER CYCLICALS,Retailers,130531485000
3462,Amazon Com,2012-12-27,72813640,12.4155,CONSUMER CYCLICALS,Retailers,130362750000
3463,Amazon Com,2012-12-28,37265960,12.259,CONSUMER CYCLICALS,Retailers,128719500000
3464,Amazon Com,2012-12-31,68387080,12.5435,CONSUMER CYCLICALS,Retailers,131706750000
3465,Amazon Com,2013-01-01,0,12.5435,CONSUMER CYCLICALS,Retailers,131706750000
3466,Amazon Com,2013-01-02,65425580,12.865491,CONSUMER CYCLICALS,Retailers,135087655500
3467,Amazon Com,2013-01-03,55032220,12.923999999999999,CONSUMER CYCLICALS,Retailers,135701994750
3468,Amazon Com,2013-01-04,37518000,12.957496000000001,CONSUMER CYCLICALS,Retailers,136053702750
3469,Amazon Com,2013-01-07,98247180,13.422948999999999,CONSUMER CYCLICALS,Retailers,140940969750
3470,Amazon Com,2013-01-08,60247120,13.318994999999999,CONSUMER CYCLICALS,Retailers,139849442250
3471,Amazon Com,2013-01-09,45319820,13.317493000000001,CONSUMER CYCLICALS,Retailers,139833676500
3472,Amazon Com,2013-01-10,57321860,13.266992999999999,CONSUMER CYCLICALS,Retailers,139303421250
3473,Amazon Com,2013-01-11,48267280,13.396998,CONSUMER CYCLICALS,Retailers,140668473750
3474,Amazon Com,2013-01-14,85494840,13.636499000000001,CONSUMER CYCLICALS,Retailers,143183244750
3475,Amazon Com,2013-01-15,46543080,13.594995000000001,CONSUMER CYCLICALS,Retailers,142747452750
3476,Amazon Com,2013-01-16,41321840,13.446497000000001,CONSUMER CYCLICALS,Retailers,141188218500
3477,Amazon Com,2013-01-17,37697660,13.523999999999999,CONSUMER CYCLICALS,Retailers,142001994750
3478,Amazon Com,2013-01-18,58894840,13.605994000000001,CONSUMER CYCLICALS,Retailers,142862937000
3479,Amazon Com,2013-01-21,0,13.605994000000001,CONSUMER CYCLICALS,Retailers,142862937000
3480,Amazon Com,2013-01-22,42789240,13.509498000000001,CONSUMER CYCLICALS,Retailers,141849723750
3481,Amazon Com,2013-01-23,50270140,13.405493999999999,CONSUMER CYCLICALS,Retailers,140757681750
3482,Amazon Com,2013-01-24,68338180,13.680994,CONSUMER CYCLICALS,Retailers,143650437000
3483,Amazon Com,2013-01-25,99498840,14.1995,CONSUMER CYCLICALS,Retailers,149094750000
3484,Amazon Com,2013-01-28,86451100,13.80199,CONSUMER CYCLICALS,Retailers,144920895000
3485,Amazon Com,2013-01-29,203451020,13.017493,CONSUMER CYCLICALS,Retailers,136683676500
3486,Apple,1999-12-31,327622268,0.45898499999999998,Technology,Technology Equipment,7114260658.1999998
3487,Apple,2000-01-03,1071458098,0.49972100000000003,Technology,Technology Equipment,7745678321.4799995
3488,Amazon Com,2013-01-30,261636100,13.638196000000001,CONSUMER CYCLICALS,Retailers,143201058000
3489,Amazon Com,2013-01-31,135519540,13.275,CONSUMER CYCLICALS,Retailers,139387500000
3490,Amazon Com,2013-02-01,122362900,13.25,CONSUMER CYCLICALS,Retailers,139125000000
3491,Amazon Com,2013-02-04,74475860,12.999000000000001,CONSUMER CYCLICALS,Retailers,136489494750
3492,Amazon Com,2013-02-05,80275600,13.344495,CONSUMER CYCLICALS,Retailers,140117197500
3493,Amazon Com,2013-02-06,55444080,13.110999,CONSUMER CYCLICALS,Retailers,137665489500
3494,Amazon Com,2013-02-07,79541300,13.011499000000001,CONSUMER CYCLICALS,Retailers,136620744750
3495,Amazon Com,2013-02-08,77592560,13.097498,CONSUMER CYCLICALS,Retailers,137523729000
3496,Amazon Com,2013-02-11,68149140,12.860499000000001,CONSUMER CYCLICALS,Retailers,135035234250
3497,Amazon Com,2013-02-12,58894600,12.934998,CONSUMER CYCLICALS,Retailers,135817479000
3498,Amazon Com,2013-02-13,105915700,13.473499,CONSUMER CYCLICALS,Retailers,141471739500
